1.0000000000000000E+00	5.9000000000000000E-03
9.9975332212523400E-01	6.0316455645240500E-03
9.9901353194221900E-01	6.4213414058101000E-03
9.9778135953454800E-01	7.0535789899817800E-03
9.9605802090762700E-01	7.9032286529764100E-03
9.9384521678861800E-01	8.9366730574091600E-03
9.9114513094803200E-01	1.0113362387529600E-02
9.8796042804460800E-01	1.1388312676108700E-02
9.8429425099561900E-01	1.2720175217390000E-02
9.8015021787518800E-01	1.4076940448262300E-02
9.7553241834369100E-01	1.5439166834445000E-02
9.7044540961175100E-01	1.6790683857681200E-02
9.6489421194282500E-01	1.8118600924482600E-02
9.5888430369880700E-01	1.9423203103586200E-02
9.5242161593355000E-01	2.0708741338598600E-02
9.4551252653962700E-01	2.1974537982293300E-02
9.3816385395412800E-01	2.3227708106973100E-02
9.3038285042967600E-01	2.4481341480591300E-02
9.2217719487733900E-01	2.5739868816937200E-02
9.1355498528846700E-01	2.7008042737186200E-02
9.0452473074295100E-01	2.8294785791731200E-02
8.9509534301179300E-01	2.9606201240649800E-02
8.8527612776225800E-01	3.0943971307051100E-02
8.7507677537431100E-01	3.2311107050188200E-02
8.6450735137737400E-01	3.3711203254015600E-02
8.5357828651687200E-01	3.5144669198584600E-02
8.4230036646034000E-01	3.6611324933073900E-02
8.3068472115327300E-01	3.8111410939885200E-02
8.1874281383521600E-01	3.9644267690083300E-02
8.0648642972692700E-01	4.1207876193385800E-02
7.9392766439979100E-01	4.2800145406583400E-02
7.8107891183894700E-01	4.4418684299630200E-02
7.6795285221192400E-01	4.6059440263602400E-02
7.5456243935484600E-01	4.7717599340104200E-02
7.4092088798855800E-01	4.9388075371474700E-02
7.2704166067729500E-01	5.1065696705579400E-02
7.1293845454275300E-01	5.2745294265237500E-02
6.9862518774668600E-01	5.4421535048883700E-02
6.8411598575536000E-01	5.6089057908383400E-02
6.6942516739942400E-01	5.7743006183873200E-02
6.5456723074295100E-01	5.9378667518947100E-02
6.3955683877560100E-01	6.0991267777569700E-02
6.2440880494201800E-01	6.2574840761757400E-02
6.0913807852275200E-01	6.4122154125553900E-02
5.9375972988112200E-01	6.5625871214492900E-02
5.7828893559058600E-01	6.7079117485161300E-02
5.6274096345729900E-01	6.8476533075007800E-02
5.4713115745262500E-01	6.9813189177719500E-02
5.3147492257049600E-01	7.1084266604549100E-02
5.1578770962454200E-01	7.2284373997976600E-02
5.0008499999999900E-01	7.3407908118274900E-02
4.8438229037545700E-01	7.4449538778781700E-02
4.6869507742950300E-01	7.5404131078718600E-02
4.5303884254737400E-01	7.6266733440644700E-02
4.3742903654270000E-01	7.7032789095544600E-02
4.2188106440941200E-01	7.7698238172562900E-02
4.0641027011887700E-01	7.8259671689947100E-02
3.9103192147724700E-01	7.8714231285161400E-02
3.7576119505798100E-01	7.9059407446696200E-02
3.6061316122439800E-01	7.9291608214902500E-02
3.4560276925704800E-01	7.9407094316243200E-02
