1.1819999999999900000E+00	-3.4000000000000000000E-02
1.1819126555510600000E+00	-3.3985409279698100000E-02
1.1816506222042700000E+00	-3.3941437245911600000E-02
1.1812144995782600000E+00	-3.3868283771521300000E-02
1.1806048872916800000E+00	-3.3766548475169700000E-02
1.1798231844546800000E+00	-3.3636631102618700000E-02
1.1788701905588000000E+00	-3.3478931399629800000E-02
1.1777481042057200000E+00	-3.3294448730607300000E-02
1.1764587242513700000E+00	-3.3083782714193700000E-02
1.1750040494245600000E+00	-3.2847932714793300000E-02
1.1733870778185000000E+00	-3.2587898096810400000E-02
1.1716102079077700000E+00	-3.2304878097529900000E-02
1.1696766376584400000E+00	-3.1999872081356200000E-02
1.1675899647823900000E+00	-3.1674479031336000000E-02
1.1653535871185900000E+00	-3.1329498438992700000E-02
1.1629715021246400000E+00	-3.0966529287373200000E-02
1.1604479071310600000E+00	-3.0587170559524100000E-02
1.1577871993412100000E+00	-3.0192421619849700000E-02
1.1549939758313700000E+00	-2.9783881451396900000E-02
1.1520732334235400000E+00	-2.9362949164331400000E-02
1.1490299689397500000E+00	-2.8931223741700200000E-02
1.1458693790749000000E+00	-2.8490104293669200000E-02
1.1425974600154300000E+00	-2.8040989930404200000E-02
1.1392194084562200000E+00	-2.7585479634952100000E-02
1.1357414204565800000E+00	-2.7124972517478800000E-02
1.1321694922029500000E+00	-2.6661067561031100000E-02
1.1285098197546300000E+00	-2.6195363748655800000E-02
1.1247689989166800000E+00	-2.5729260190518800000E-02
1.1209536254941800000E+00	-2.5264355869666800000E-02
1.1170698955464300000E+00	-2.4802449642027600000E-02
1.1131252043700200000E+00	-2.4344940617767100000E-02
1.1091259478971300000E+00	-2.3893627652812800000E-02
1.1050795214243700000E+00	-2.3450109730211500000E-02
1.1009927206296700000E+00	-2.3016185705891000000E-02
1.0968729408096400000E+00	-2.2593654435778800000E-02
1.0927269776422100000E+00	-2.2184314775802500000E-02
1.0885626261697500000E+00	-2.1789765709009000000E-02
1.0843866820702000000E+00	-2.1412005964206700000E-02
1.0802067405130300000E+00	-2.1052834397323300000E-02
1.0760301967948300000E+00	-2.0714249737167100000E-02
1.0718638465935600000E+00	-2.0397651093904200000E-02
1.0677154849515700000E+00	-2.0105237069223900000E-02
1.0635921074196800000E+00	-1.9838606646173000000E-02
1.0595011092944800000E+00	-1.9599558680679000000E-02
1.0554494861268200000E+00	-1.9389492282908000000E-02
1.0514442334675100000E+00	-1.9210206308787600000E-02
1.0474927466131500000E+00	-1.9062899995602700000E-02
1.0436014214959200000E+00	-1.8948972453519500000E-02
1.0397772536666600000E+00	-1.8869622919822900000E-02
1.0360272386762000000E+00	-1.8825850758917300000E-02
1.0323575725838300000E+00	-1.8818455462325900000E-02
1.0287746513217500000E+00	-1.8848236521572200000E-02
1.0252850706950300000E+00	-1.8915593682417900000E-02
1.0218926282884000000E+00	-1.9020926690624700000E-02
1.0185691420256700000E+00	-1.9168632749571200000E-02
1.0153150116525800000E+00	-1.9370704232108300000E-02
1.0121442282708100000E+00	-1.9638334019563500000E-02
1.0090707829820200000E+00	-1.9979117281409000000E-02
1.0061094663793800000E+00	-2.0398250712546800000E-02
1.0032736699459100000E+00	-2.0897932914666200000E-02
1.0005771849103900000E+00	-2.1476964650482200000E-02
9.9803260326432300000E-01	-2.2131748208139600000E-02
9.9565131776190300000E-01	-2.2856087528331900000E-02
9.9344372179293900000E-01	-2.3641987695825400000E-02
9.9141860976418900000E-01	-2.4479255193696800000E-02
9.8958277735360300000E-01	-2.5356897013499400000E-02
9.8794202087472300000E-01	-2.6263320528144100000E-02
9.8650013791228700000E-01	-2.7186333491899100000E-02
9.8525932706798400000E-01	-2.8114543150556200000E-02
9.8422038783333700000E-01	-2.9036756622787900000E-02
9.8338292046258500000E-01	-2.9943380010313400000E-02
9.8274512609980000000E-01	-3.0825618906375500000E-02
9.8230440639753100000E-01	-3.1676677633025300000E-02
9.8205756338968400000E-01	-3.2491159622480100000E-02
9.8199999999999900000E-01	-3.3266266654407700000E-02
9.8212711915221900000E-01	-3.4000000000000000000E-02
9.8242952682094100000E-01	-3.4680367286405800000E-02
9.8289762910788700000E-01	-3.5296975123821200000E-02
9.8352582957239100000E-01	-3.5852621732578000000E-02
9.8430813202803000000E-01	-3.6351704316054900000E-02
9.8523913990701900000E-01	-3.6799819314915700000E-02
9.8631325676869500000E-01	-3.7202763042704800000E-02
9.8752548579103600000E-01	-3.7566731558728600000E-02
9.8887162964354600000E-01	-3.7898520540935900000E-02
9.9034789074148800000E-01	-3.8204725794394700000E-02
9.9195127099164900000E-01	-3.8492142997053800000E-02
9.9367997153810100000E-01	-3.8766768335338700000E-02
9.9553339276220300000E-01	-3.9034398122793800000E-02
9.9751173453683400000E-01	-3.9299829308559700000E-02
9.9961619609928000000E-01	-3.9567459096014900000E-02
1.0018493757969900000E+00	-3.9840685324133800000E-02
1.0042144715960600000E+00	-4.0121706594605800000E-02
1.0067148813354700000E+00	-4.0411322398954200000E-02
1.0093552020914600000E+00	-4.0708733245655700000E-02
1.0121392314487900000E+00	-4.1011940405901800000E-02
1.0150709668650700000E+00	-4.1315947057671300000E-02
1.0181542059250300000E+00	-4.1613957523015300000E-02
1.0213915469761200000E+00	-4.1896577776534100000E-02
1.0247719970099000000E+00	-4.2151215826734200000E-02
1.0282551817044300000E+00	-4.2372674978713500000E-02
1.0318331061444900000E+00	-4.2560555486710400000E-02
1.0354995742707600000E+00	-4.2715257096486600000E-02
1.0392479902781800000E+00	-4.2837179553803700000E-02
