1.00000000000000000000E+00	5.90000000000000000000E-03
9.99013531942219000000E-01	6.42134140581010000000E-03
9.96058020907627000000E-01	7.90322865297641000000E-03
9.91145130948032000000E-01	1.01133623875296000000E-02
9.84294250995619000000E-01	1.27201752173900000000E-02
9.75532418343691000000E-01	1.54391668344450000000E-02
9.64894211942825000000E-01	1.81186009244826000000E-02
9.52421615933550000000E-01	2.07087413385986000000E-02
9.38163853954128000000E-01	2.32277081069731000000E-02
9.22177194877339000000E-01	2.57398688169372000000E-02
9.04524730742951000000E-01	2.82947857917312000000E-02
8.85276127762258000000E-01	3.09439713070511000000E-02
8.64507351377374000000E-01	3.37112032540156000000E-02
8.42300366460340000000E-01	3.66113249330739000000E-02
8.18742813835216000000E-01	3.96442676900833000000E-02
7.93927664399791000000E-01	4.28001454065834000000E-02
7.67952852211924000000E-01	4.60594402636024000000E-02
7.40920887988558000000E-01	4.93880753714747000000E-02
7.12938454542753000000E-01	5.27452942652375000000E-02
6.84115985755360000000E-01	5.60890579083834000000E-02
6.54567230742951000000E-01	5.93786675189471000000E-02
6.24408804942018000000E-01	6.25748407617574000000E-02
5.93759729881122000000E-01	6.56258712144929000000E-02
5.62740963457299000000E-01	6.84765330750078000000E-02
5.31474922570496000000E-01	7.10842666045491000000E-02
5.00084999999999000000E-01	7.34079081182749000000E-02
4.68695077429503000000E-01	7.54041310787186000000E-02
4.37429036542700000000E-01	7.70327890955446000000E-02
4.06410270118877000000E-01	7.82596716899471000000E-02
3.75761195057981000000E-01	7.90594074466962000000E-02
3.45602769257048000000E-01	7.94070943162432000000E-02
3.16054014244639000000E-01	7.92768830739407000000E-02
2.87231545457246000000E-01	7.86552535138616000000E-02
2.59249112011440000000E-01	7.75373897733013000000E-02
2.32217147788074000000E-01	7.59192050435151000000E-02
2.06242335600208000000E-01	7.38054661442440000000E-02
1.81427186164783000000E-01	7.12095518227369000000E-02
1.57869633539659000000E-01	6.81404556729892000000E-02
1.35662648622625000000E-01	6.46193291641907000000E-02
1.14893872237741000000E-01	6.06811172362198000000E-02
9.56452692570481000000E-02	5.63461442079287000000E-02
7.79928051226601000000E-02	5.16492560630400000000E-02
6.20061460458719000000E-02	4.66506640976851000000E-02
4.77483840664498000000E-02	4.13560391139355000000E-02
3.52757880571747000000E-02	3.57992027396694000000E-02
2.46375816563082000000E-02	3.01826014545768000000E-02
1.58757490043803000000E-02	2.43824357202474000000E-02
9.02486905196758000000E-03	1.82082967850357000000E-02
4.11197909237281000000E-03	1.24487772447063000000E-02
2.20777777777777000000E-03	9.15999999999999000000E-03
9.01111111111110000000E-04	5.89999999999999000000E-03
1.52499999999999000000E-04	-2.25000000000000000000E-03
4.11197909237281000000E-03	-1.17612144544078000000E-02
9.02486905196764000000E-03	-1.81550623086433000000E-02
1.58757490043803000000E-02	-2.40335555176335000000E-02
2.46375816563083000000E-02	-2.94836409331419000000E-02
3.52757880571749000000E-02	-3.51436198930002000000E-02
4.77483840664498000000E-02	-4.05383651116905000000E-02
6.20061460458720000000E-02	-4.55851123771729000000E-02
7.79928051226602000000E-02	-5.03887574529868000000E-02
9.56452692570482000000E-02	-5.48514422716772000000E-02
1.14893872237741000000E-01	-5.89157077178101000000E-02
1.35662648622625000000E-01	-6.25695030012647000000E-02
1.57869633539659000000E-01	-6.57729617009022000000E-02
1.81427186164783000000E-01	-6.84962982989821000000E-02
2.06242335600208000000E-01	-7.07221364411363000000E-02
2.32217147788075000000E-01	-7.24255864746894000000E-02
2.59249112011441000000E-01	-7.36032706635137000000E-02
2.87231545457246000000E-01	-7.42795298649818000000E-02
3.16054014244639000000E-01	-7.43626587314559000000E-02
3.45602769257048000000E-01	-7.38469644295497000000E-02
3.75761195057981000000E-01	-7.32856248905778000000E-02
4.06410270118877000000E-01	-7.24714726751057000000E-02
4.37429036542701000000E-01	-7.02731777685915000000E-02
4.68695077429503000000E-01	-6.72812964368375000000E-02
5.00084999999999000000E-01	-6.44652897144890000000E-02
5.31474922570496000000E-01	-6.14082161538422000000E-02
5.62740963457299000000E-01	-5.78587346224096000000E-02
5.93759729881122000000E-01	-5.40036061475636000000E-02
6.24408804942018000000E-01	-4.99014431697710000000E-02
6.54567230742951000000E-01	-4.55562785450301000000E-02
6.84115985755360000000E-01	-4.10227380819406000000E-02
7.12938454542753000000E-01	-3.63566719984374000000E-02
7.40920887988559000000E-01	-3.16015219308498000000E-02
7.67952852211925000000E-01	-2.67998388630475000000E-02
7.93927664399792000000E-01	-2.19971871338881000000E-02
8.18742813835216000000E-01	-1.72544866250940000000E-02
8.42300366460340000000E-01	-1.26350004055647000000E-02
8.64507351377375000000E-01	-8.19942225330017000000E-03
8.85276127762258000000E-01	-4.02189056451566000000E-03
9.04524730742952000000E-01	-1.92818433355130000000E-04
9.22177194877339000000E-01	3.16704468971436000000E-03
9.38163853954128000000E-01	5.93512496984013000000E-03
9.52421615933550000000E-01	7.96877981100873000000E-03
9.64894211942825000000E-01	9.16767245680129000000E-03
9.75532418343691000000E-01	9.48517433981438000000E-03
9.84294250995619000000E-01	9.03444357307401000000E-03
9.91145130948032000000E-01	8.09016536256200000000E-03
9.96058020907627000000E-01	7.03273028960964000000E-03
9.99013531942219000000E-01	6.21152084667370000000E-03
1.00000000000000000000E+00	5.90000000000001000000E-03
